"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"ST_TURNO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"28/05/2019";427249694;"AP";"Nota Fiscal";"850001";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";25108817;17313581;"04/09/2018";"CARTAZ EM PAPEL COUCHE | SANTINHO EM PAPEL COUCHE";"2300,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"28/05/2019";427249694;"AP";"Nota Fiscal";"SN";2;"Fundo Especial de Financiamento de Campanha";20270000;"Diversas a especificar";1;"Financeiro";1;"Transferência eletrônica";25108822;17313570;"04/09/2018";"PNEUS";"516,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"28/05/2019";427249694;"AP";"Nota Fiscal";"554435000025372";2;"Fundo Especial de Financiamento de Campanha";20270000;"Diversas a especificar";1;"Financeiro";1;"Transferência eletrônica";25108808;17313568;"03/09/2018";"BANDEIRAS";"2100,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"28/05/2019";427249708;"AP";"Nota Fiscal";"850012";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";25108829;17313597;"26/09/2018";"SERV PREST PARA FINS DE CAMPANHA ELEITORAL 2018 2.";"313,31"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"14/12/2018";422800807;"AP";"Nota Fiscal";"900009";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";0;"Cheque";24728022;16928921;"21/09/2018";"GASOLINA C";"20000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"08/02/2019";422517588;"AP";"Nota Fiscal";"850002";2;"Fundo Especial de Financiamento de Campanha";20110000;"Publicidade por adesivos";1;"Financeiro";0;"Cheque";24898359;17101766;"04/09/2018";"IMPRESSÃO DE ADESIVOD LEITOSO 45X45 | IMPRESSÃO DE ADESIVOS LEITOSO 15X15 | IMPRESSÃO DE ADESIVOS MICRO-PERFURADOS 100X35 | IMPRESSÃO DE ADESIVOS MICRO-PERFURADOS 120X50 | IMPRESSÃO DE ADESIVOS MICRO-PERFURADOS 135X65";"1800,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"20/11/2018";431003828;"AP";"Nota Fiscal";"900001";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";24049677;16200898;"31/08/2018";"SERVIÇO CONTABIL";"3000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/12/2018";423126291;"AP";"Nota Fiscal";"850031";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";24600029;16797396;"21/09/2018";"SERVIÇO PRESTADO COORDENADOR DE BAIRRO ELEIÇÃO 18";"2500,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"23/11/2018";423147417;"AP";"Nota Fiscal";"850034";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";24229209;16392072;"27/09/2018";"1.000 ADESIVOS PRAGUINHAS | 1.000 ADESIVOS PRAGUINHAS | 20.000 SANTINHOS | 20.000 SANTINHOS FRENTE E VERSO | ADESIVOS LEITOSOS | BANNER";"5424,80"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"25/06/2019";423096566;"AP";"Nota Fiscal";"613346000029844";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";1;"Transferência eletrônica";25149784;17358114;"03/09/2018";"GASOLINA ORIGINAL C";"2905,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"25/06/2019";423096566;"AP";"Nota Fiscal";"083103";2;"Fundo Especial de Financiamento de Campanha";20600000;"Cessão ou locação de veículos";1;"Financeiro";1;"Transferência eletrônica";25149797;17358110;"31/08/2018";"LOC. DE VEIC. CHEVROLET/CLASSIC PLACA NEI 2955  | LOC. DE VEICULO VW GOL PLACA NEY 7513";"8295,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"18/06/2019";423097037;"AP";"Nota Fiscal";"850003";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";25148858;17357175;"05/10/2018";"SERVIÇOS DE ASSESSORIA";"1100,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"25/06/2019";423096566;"AP";"Nota Fiscal";"100101";0;"Fundo Partidário";20600000;"Cessão ou locação de veículos";1;"Financeiro";1;"Transferência eletrônica";25149796;17358093;"01/10/2018";"LOC. VEIC. CHEVROLET/CLASSIC LS PLACA NEI-2955 | LOC. VEIC. VW/GOL PLACA NEY-7513";"7110,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"19/06/2019";417251184;"AP";"Nota Fiscal";"850008";2;"Fundo Especial de Financiamento de Campanha";20220000;"Produção de programas de rádio, televisão ou vídeo";1;"Financeiro";0;"Cheque";25148913;17357234;"30/08/2018";"PRODUÇÃO DEVIDEO PARA INSERÇÃO EM TV E RÁDIO";"3000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"08/11/2018";427249705;"AP";"Fatura";"850016";2;"Fundo Especial de Financiamento de Campanha";20260000;"Criação e inclusão de páginas na internet";1;"Financeiro";0;"Cheque";23571363;15711958;"04/10/2018";"INTERNET";"160,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"02/07/2019";427249701;"AP";"Nota Fiscal";"850007";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";25162469;17371924;"10/09/2018";"PRESTAÇÃO DE SERVIÇOS PRAZO DETERM CAMPANHA ELEITO";"600,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"16/08/2022";427248751;"AP";"Nota Fiscal";"850016";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";0;"Cheque";41536734;28148124;"24/09/2018";"COMPRA DE GASOLINA COMUM";"1500,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"05/11/2018";427245067;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";22223654;14252484;"14/09/2018";"TARIFA TRANS RECURSO";"8,05"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"31/10/2018";417250223;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";21629749;13609569;"12/09/2018";"TARIFA TRANSF.RECURSO-E/I";"1,15"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"31/10/2018";417250223;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";21629753;13609590;"19/09/2018";"TARIFA TRANSF. RECURSO E/I";"1,15"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"31/10/2018";417250223;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";21629686;13609595;"25/09/2018";"TARIFA TRANSF. RECURSO-E/I";"1,15"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"31/10/2018";417250223;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";21629788;13609568;"11/09/2018";"TARIFA DOC/TED ELETRÔNICO";"10,15"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"23/11/2018";423147417;"AP";"Outro";"850001";1;"Outros Recursos";20040000;"Locação/cessão de bens imóveis";1;"Financeiro";0;"Cheque";24229178;16392059;"29/08/2018";"IMÓVEL NA RUA ELIZER LEVY 632 LAGUINHO· MACAPÁ/AP";"1300,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"26/04/2019";422493498;"AP";"Recibo";"0001";1;"Outros Recursos";20040000;"Locação/cessão de bens imóveis";1;"Financeiro";1;"Transferência eletrônica";25059248;17264632;"28/08/2018";"LOCAÇÃO DE UM IMÓVEL· PARA COMITÊ DE CAMPANHA.";"1000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"12/09/2019";423098651;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";25278446;17494024;"27/09/2018";"TARIFA TED BCE";"19,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"12/09/2019";423098651;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";25278417;17494033;"09/10/2018";"TARIFA DE TRANSAÇÃO COM CHEQUES";"12,50"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"26/08/2019";423101046;"AP";"Recibo";"1126249089";1;"Outros Recursos";20600000;"Cessão ou locação de veículos";1;"Financeiro";1;"Transferência eletrônica";25245913;17460075;"04/10/2018";"HONDA CIVIC LXS FLEX· DOR DOURADA· PLACA NET 3085";"3100,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"28/06/2019";417252648;"AP";"#NULO";"#NULO";0;"Fundo Partidário";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";25156239;17365409;"03/10/2018";"TARIFA FORNEC CHEQUE";"13,20"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"25/06/2019";423096566;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";25149808;17358083;"18/09/2018";"TARIFA DOC/TED REF. 18/09 | TARIFA DOC/TED REF. 18/09 | TARIFA DOC/TED REF. 18/09";"30,45"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"25/06/2019";423096566;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";25149807;17358080;"14/09/2018";"TARIFA TRANSF. RECURSO E/I REF. 14/09 | TARIFA TRANSF. RECURSO E/I REF. A 14/09";"2,30"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"12/06/2019";427249691;"AP";"Nota Fiscal";"850024";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";25142638;17350238;"06/09/2018";"PRESTAÇÃO DE SERVIÇOS NA CAMPANHA ELEITORAL 2018";"700,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"12/06/2019";427249691;"AP";"Nota Fiscal";"850047";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";25142653;17350243;"06/09/2018";"PRESTAÇÃO DE SERVIÇOS A FINS DE CAMPANHA ELEITORAL";"500,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"12/06/2019";427249691;"AP";"Nota Fiscal";"850050";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";25142660;17350245;"10/09/2018";"PRESTAÇÃO DE SERVIÇOS A FINS DE CAMPANHA ELEITORAL";"500,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"24/05/2019";427245066;"AP";"Nota Fiscal";"900025";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";25102890;17307299;"17/09/2018";"COORDENADOR GERAL DO MUN SANTANA";"3000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"24/05/2019";423088051;"AP";"Nota Fiscal";"900002";2;"Fundo Especial de Financiamento de Campanha";20090000;"Materiais de expediente";1;"Financeiro";0;"Cheque";25103364;17308080;"29/08/2018";"CD-R | CX. COPO DESCARTAVEL | CX. GRAMPO 106/6 C/5000UN | CX. PAPEL A4 | GRANPEADOR PROFISSIONAL";"9000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/11/2018";427243396;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";23006482;15107095;"25/09/2018";"TARIFA TRANSF RECURSO-E/I";"1,15"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/11/2018";427243396;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";23006486;15107096;"19/09/2018";"TAR DOC/TED ELETRÔNICO";"10,15"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"26/10/2018";422800817;"AP";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";21276895;13245429;"21/09/2018";"TARIFAS BANCARIAS | TARIFAS BANCÁRIAS";"20,30"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"01/11/2018";417252793;"AP";"Recibo";"900018";0;"Fundo Partidário";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";21771693;13768624;"02/10/2018";"LOCAÇÃO VEICULO DE PASSEIO TIPO RENAULT/DUSTER";"4000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"01/11/2018";417252793;"AP";"Recibo";"900002";2;"Fundo Especial de Financiamento de Campanha";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";21771681;13768633;"05/10/2018";"LOCAÇÃO VEICULO DE CARGA TIPO SAVEIRO";"5000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"01/11/2018";422800803;"AP";"Recibo";"850017";2;"Fundo Especial de Financiamento de Campanha";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";21780062;13777545;"24/09/2018";"LOCAÇÃO VEICULO VW SPACEFOX SPORT PLACA NEV 1521";"2500,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"01/11/2018";422800803;"AP";"Recibo";"850031";2;"Fundo Especial de Financiamento de Campanha";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";21780077;13777552;"25/09/2018";"LOCAÇÃO VEICULO RENAULT LOGAN EXP PLACA NEL 9724";"2500,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"01/11/2018";422800803;"AP";"Recibo";"850020";2;"Fundo Especial de Financiamento de Campanha";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";21780064;13777553;"24/09/2018";"LOCAÇÃO VEICULO FIAT PALIO 1.0 PLACA NEO 3931";"2500,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"01/11/2018";422800803;"AP";"Recibo";"850011";2;"Fundo Especial de Financiamento de Campanha";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";21780046;13777557;"21/09/2018";"LOCAÇÃO VEICULO VW GOL PLACA QLO 1795";"2500,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"01/11/2018";422800803;"AP";"Recibo";"850013";2;"Fundo Especial de Financiamento de Campanha";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";21780084;13777562;"21/09/2018";"LOCAÇÃO VEICULO VW POLO SEDAN 1.6 PLACA NEV 4892";"2500,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"30/04/2019";417250543;"AP";"Nota Fiscal";"900008";0;"Fundo Partidário";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";25062304;17267152;"24/09/2018";"SERVIÇO DE COORDENADOR DE MUNICIPIO";"2800,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"26/11/2018";417250229;"AP";"Nota Fiscal";"850027";0;"Fundo Partidário";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";24358278;16532734;"03/10/2018";"SERVIÇO DE MOTORISTA PARTICULAR DA CANDIDATA";"2500,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"26/11/2018";417250229;"AP";"Nota Fiscal";"850017";0;"Fundo Partidário";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";24358248;16532728;"02/10/2018";"PANFLETO 15X21CM EM POLICROMIA FRENTE E VERSO | PANFLETO 15X21CM EM POLICROMIA FRENTE E VERSO | PANFLETO 15X21CM EM POLICROMIA FRENTE E VERSO";"1220,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"14/05/2019";423122381;"AP";"Nota Fiscal";"850025";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";25081065;17286422;"03/10/2018";"MILHEIRO DE PANFLETOS | MILHEIRO SANTINHO";"1000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"26/11/2018";417250229;"AP";"Nota Fiscal";"850022";0;"Fundo Partidário";20160000;"Água";1;"Financeiro";0;"Cheque";24358258;16532730;"03/10/2018";"ÁGUA MINERAL";"5000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"26/11/2018";417250229;"AP";"Nota Fiscal";"850008";0;"Fundo Partidário";20100000;"Combustíveis e lubrificantes";1;"Financeiro";0;"Cheque";24358311;16532716;"21/09/2018";"GASOLINA COMUM";"10000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"04/12/2018";422800804;"AP";"Outro";"#NULO";1;"Outros Recursos";20410000;"Taxa de Administração de Financiamento Coletivo";1;"Financeiro";9;"Não informado";24559138;16753047;"20/09/2018";"Taxa Administração Financiamento Coletivo";"231,83"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/11/2018";417252971;"AP";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";23213236;15324722;"05/10/2018";"T D DIN AG";"1,50"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/11/2018";423147049;"AP";"#NULO";"#NULO";0;"Fundo Partidário";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";23173760;15283968;"08/10/2018";"TARIFA BANCARIA";"19,80"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/11/2018";423147099;"AP";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";23117770;15222428;"04/10/2018";"TARIFA TED";"10,15"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"03/11/2018";423121103;"AP";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";22056736;14075448;"22/08/2018";"TARIFAS BANCARIAS";"13,20"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"04/12/2018";422493575;"AP";"Nota Fiscal";"850010";0;"Fundo Partidário";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";24572672;16767785;"14/09/2018";"LOCAÇÃO DE VEÍCULO AUTOMOR FORD/KA";"2400,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/11/2018";427245062;"AP";"Nota Fiscal";"850018";2;"Fundo Especial de Financiamento de Campanha";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";22743227;14818843;"25/09/2018";"SERVICO PRESTADO NA CAMPANHA ELEITORAL 2018";"750,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"30/04/2019";417250543;"AP";"Nota Fiscal";"900001";0;"Fundo Partidário";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";25062305;17267147;"11/09/2018";"SERVIÇOS JURIDICOS PARA CAMPANHA";"1000,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"13/12/2018";423147410;"AP";"Nota Fiscal";"850004";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";24711024;16909299;"15/10/2018";"FOLDERS PAPEL COUCHE 4X4 | SANTINHOS PAPEL COUCHE 4X4";"2790,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"13/12/2018";423147410;"AP";"Nota Fiscal";"850003";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";24711024;16909300;"20/09/2018";"FOLDERS PAPEL COUCHE 4X4 | SANTINHOS PAPEL COUCHE 4X4";"2790,00"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/11/2018";422517489;"AP";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";23026576;15126484;"27/08/2018";"TAXA BACEN DEV DOC";"0,35"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"06/11/2018";427248744;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";23023468;15122918;"06/09/2018";"TARIFA FORNECIMENTO DE CHEQUE";"13,20"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"05/11/2018";427245067;"AP";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";22223667;14252485;"14/09/2018";"TARIFA TRANSF RECURSO";"30,45"
"07/06/2026";"03:00:48";2018;2;"Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"1";"Final";"24/05/2019";423088051;"AP";"Nota Fiscal";"900061";2;"Fundo Especial de Financiamento de Campanha";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";25103605;17308132;"06/09/2018";"LOCAÇÃO DE AERONAVE PT-VPF";"7000,00"
