"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10580;2;99;"Outros bens e direitos";"LOTE URBANO 4500M2, EM CRUZEIRO DO SUL - AC";"50000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10560;1;99;"Outros bens e direitos";"NADA A DECLARAR";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10580;1;99;"Outros bens e direitos";"LOTE URBANO 300M2, BAIRRO TELÉGRAFO, EM CRUZEIRO DO SUL - AC";"10000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10121;1;99;"Outros bens e direitos";"Nenhum bem a declarar";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10134;1;99;"Outros bens e direitos";"Nenhum bem a declarar";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10153;1;99;"Outros bens e direitos";"Nenhum bem a declarar";"0,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10197;1;99;"Outros bens e direitos";"50% DAS COTAS DA EMPRESA  PRODUTOS CERAMICOS THOMAZ CIA ";"10000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10197;2;99;"Outros bens e direitos";"98% DAS COTAS DA EMPRESA  GRÃO DE AREIA MATERIAIS DE CONSTRUÇÃO EM MADEIRA LTDA. ";"18000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10197;3;99;"Outros bens e direitos";"IMÓVEL NA RUA BOM DESTINO, 78, BOSQUE, RIO BRANCO - AC";"500000,00";"#NE";"#NE"
"27/08/2021";"15:30:26";2006;0;"Ordinária";2006001;"ELEIÇÕES GERAIS 2006 PRIMEIRO TURNO";"01/10/2006";"AC";"AC";"ACRE";10197;4;99;"Outros bens e direitos";"IMÓVEL SITUADO NA RUA CARAMURU, 135, BOSQUE, RIO BRANCO-AC";"220000,00";"#NE";"#NE"
